DealId,Pool,Loan,Price
7654,pool_156,3000585017,135363.16116835
7655,pool_156,3000585459,174608.709662075
7656,pool_156,3000588117,149943.910561415
7657,pool_156,3000589355,125050.826034459
7658,pool_156,3000590186,161888.708019911
7659,pool_156,3000590834,152759.324664927
7660,pool_156,3000591184,122415.94336378
7661,pool_156,3000593179,160019.363480357
7662,pool_156,3000593792,151050.691670529
7663,pool_156,3000596712,122350.607383391
7664,pool_156,3000598795,141988.146721227
7665,pool_156,3000599420,54372.688226672
7666,pool_156,3000600102,73466.5146078009
7667,pool_156,3000600297,171011.691751803
7668,pool_156,3000600427,178925.904549394
7669,pool_156,3000601338,104288.610753272
7670,pool_156,3000601406,119969.30037352
7671,pool_156,3000602872,152574.305876484
7672,pool_156,3200061340,168199.841873017
7673,pool_156,3200063481,129136.674656296
7674,pool_156,3800033467,103874.380945053
7675,pool_156,600132383,109483.573222443
7676,pool_156,600137263,115775.628519996
7677,pool_156,600140870,147424.317090839
7678,pool_156,600144692,102317.654726172
7679,pool_156,600145150,146748.838890185
7680,pool_156,600145377,166276.69586277
7681,pool_156,600145599,159815.560851548
7682,pool_156,600146632,130074.719502445
7683,pool_156,600146868,150194.660698412
7684,pool_156,600147307,166831.234814947
7685,pool_157,103397099,174841.310836645
7686,pool_157,103401284,126566.721395958
7687,pool_157,103407768,176230.014873178
7688,pool_157,103408926,85893.8403442602
7689,pool_157,103409533,134216.312451699
7690,pool_157,103430210,133129.57599352
7691,pool_157,103430731,127521.745393835
7692,pool_157,103442632,175962.834578767
7693,pool_157,103442893,159995.268934435
7694,pool_157,103443548,167690.477883013
7695,pool_157,103445258,156607.008961603
7696,pool_157,103446342,161149.196772986
7697,pool_157,103446642,102823.560946644
7698,pool_157,103446994,155898.302959419
7699,pool_157,103451618,158891.843701411
7700,pool_157,103452601,154694.114672575
7701,pool_157,103453198,124843.959365891
7702,pool_157,103454144,168632.285919864
7703,pool_157,103456724,178557.740293479
7704,pool_157,103457542,104465.980209794
7705,pool_157,103457634,170867.458419864
7706,pool_157,103458081,110391.095620274
7707,pool_157,103458113,131909.166418013
7708,pool_157,103458726,148277.963907689
7709,pool_157,103459345,127182.636937534
7710,pool_157,103459942,161985.069063014
7711,pool_157,103461803,169872.283665903
7712,pool_157,103462475,128955.220393836
7713,pool_157,103463167,116357.176387945
7714,pool_157,103463940,168424.581667123
7715,pool_157,103469757,118810.53376543
7716,pool_157,103470414,152881.694134726
7717,pool_157,103471444,133851.226900137
7718,pool_157,103472151,178927.901417514
7719,pool_157,103475066,156948.514901288
7720,pool_157,103478511,165832.56210411
7721,pool_157,103480898,139427.056483939
7722,pool_157,103481643,162890.83507801
7723,pool_157,103483101,113128.843412329
7724,pool_157,103483299,160716.823684356
7725,pool_157,103484699,105187.486468767
7726,pool_157,103485540,151509.829746576
7727,pool_157,103485810,169858.510323151
7728,pool_157,103486433,102682.843917808
7729,pool_157,103486676,104242.52320452
7730,pool_157,103488148,177433.891513355
7731,pool_157,103490453,163316.08210411
7732,pool_157,103491258,124111.230730565
7733,pool_157,103492468,139401.336098712
7734,pool_157,103493454,102981.182616438
7735,pool_157,103493570,166526.71773452
7736,pool_157,103497144,174445.345013918
7737,pool_157,103498033,171183.187788275
7738,pool_157,103500035,129278.282893836
7739,pool_157,103501420,85140.1625767812
7740,pool_157,103503664,157079.557576987
7741,pool_157,3000225522,117225.718703562
7742,pool_157,3000475635,56839.2293527399
7743,pool_157,3000509999,168784.41846452
7744,pool_157,3000545766,155278.071221917
7745,pool_157,3000549346,123113.233841506
7746,pool_157,3000560076,111945.478726027
7747,pool_157,3000563826,124862.682619863
7748,pool_157,3000565369,176882.958487396
7749,pool_157,3000575300,122985.86236061
7750,pool_157,3000577473,117585.352510275
7751,pool_157,3000578197,132910.420446576
7752,pool_157,3000578613,130777.643924658
7753,pool_157,3000579989,135850.707683561
7754,pool_157,3000581836,169740.827030137
7755,pool_157,3000583534,138244.645549674
7756,pool_157,3000584269,146161.026664778
7757,pool_157,3000585017,135259.891672104
7758,pool_157,3000585459,174244.29323678
7759,pool_157,3000588117,150005.556267123
7760,pool_157,3000589355,124911.549402123
7761,pool_157,3000590186,161676.171465905
7762,pool_157,3000590834,152639.029252397
7763,pool_157,3000591184,122296.654516267
7764,pool_157,3000593179,159805.030434932
7765,pool_157,3000593792,151015.1643
7766,pool_157,3000596712,122668.516197945
7767,pool_157,3000598795,142133.935627552
7768,pool_157,3000599420,54394.1805961644
7769,pool_157,3000600102,73452.7131292811
7770,pool_157,3000600297,170997.328473287
7771,pool_157,3000600427,178251.053881849
7772,pool_157,3000601338,103826.117431507
7773,pool_157,3000601406,119855.569276027
7774,pool_157,3000602872,153043.88110274
7775,pool_157,3200061340,168175.574455131
7776,pool_157,3200063481,128935.00619061
7777,pool_157,3800033467,103685.47609589
7778,pool_157,600132383,109181.510130822
7779,pool_157,600137263,115546.823148057
7780,pool_157,600140870,147254.249936028
7781,pool_157,600144692,102060.985505041
7782,pool_157,600145150,146963.123883288
7783,pool_157,600145377,165788.96210411
7784,pool_157,600145599,159086.772219247
7785,pool_157,600146632,129461.080596887
7786,pool_157,600146868,149742.295707726
7787,pool_157,600147307,166622.184327233
7788,pool_158,103397099,173156.477802844
7789,pool_158,103407768,174086.379907398
7790,pool_158,103408023,84628.8877029247
7791,pool_158,103408926,85205.2715646577
7792,pool_158,103409533,133197.843628713
7793,pool_158,103430210,131688.845029315
7794,pool_158,103442632,174326.809041096
7795,pool_158,103446994,154034.38240274
7796,pool_158,103453198,123611.687536987
7797,pool_158,103454144,166955.190871234
7798,pool_158,103456724,176684.577502686
7799,pool_158,103457542,103590.86362685
7800,pool_158,103457634,169636.440871234
7801,pool_158,103459345,125686.983802192
7802,pool_158,103461803,167816.509709863
7803,pool_158,103462475,127887.45520548
7804,pool_158,103463167,116483.230908493
7805,pool_158,103464258,105182.785587945
7806,pool_158,103465102,130228.345479453
7807,pool_158,103465140,104620.378027397
7808,pool_158,103469757,117626.955204058
7809,pool_158,103471444,132127.216758767
7810,pool_158,103472151,176865.850013148
7811,pool_158,103475066,155235.597050411
7812,pool_158,103478511,164295.942663014
7813,pool_158,103483101,111634.017889041
7814,pool_158,103484699,104201.587841096
7815,pool_158,103485074,143284.59667247
7816,pool_158,103486433,102752.884739726
7817,pool_158,103488148,175360.773554795
7818,pool_158,103490453,162095.942663014
7819,pool_158,103491258,122718.291037414
7820,pool_158,103492468,138517.722137588
7821,pool_158,103493454,102158.419452055
7822,pool_158,103493570,164203.962709315
7823,pool_158,103494759,88404.2194331505
7824,pool_158,103497144,171695.358490739
7825,pool_158,103498033,169411.780369535
7826,pool_158,103498270,143096.768379386
7827,pool_158,103499793,143526.066279726
7828,pool_158,103500035,128512.45520548
7829,pool_158,103501420,84973.6443339726
7830,pool_158,103503664,155470.797567124
7831,pool_158,3000181967,50960.6052395268
7832,pool_158,3000225522,115871.551108822
7833,pool_158,3000475635,56731.5726698628
7834,pool_158,3000509999,167123.349506576
7835,pool_158,3000519350,156282.366387671
7836,pool_158,3000520944,145806.866523287
7837,pool_158,3000526293,91603.0660244383
7838,pool_158,3000540141,97052.6315330618
7839,pool_158,3000545766,154959.173158905
7840,pool_158,3000549346,122041.511382192
7841,pool_158,3000550244,136922.123293938
7842,pool_158,3000557767,80946.878957899
7843,pool_158,3000560076,111739.938213699
7844,pool_158,3000575300,121531.543542277
7845,pool_158,3000576789,153972.470917807
7846,pool_158,3000578197,131370.774407671
7847,pool_158,3000578547,64954.6679525979
7848,pool_158,3000578613,129380.308128767
7849,pool_158,3000583150,131592.417445904
7850,pool_158,3000583534,136938.124053391
7851,pool_158,3000584092,154162.691736576
7852,pool_158,3000584269,144811.108898198
7853,pool_158,3000585017,134396.516826972
7854,pool_158,3000585333,95441.0309073969
7855,pool_158,3000585459,173028.330719863
7856,pool_158,3000585900,116379.944544241
7857,pool_158,3000587351,140330.624934613
7858,pool_158,3000589355,123852.983187643
7859,pool_158,3000590186,159818.668777454
7860,pool_158,3000590400,114576.731248808
7861,pool_158,3000590834,151690.246208629
7862,pool_158,3000591184,121124.530758562
7863,pool_158,3000593179,157642.344515753
7864,pool_158,3000593331,144804.096552126
7865,pool_158,3000593792,149649.42308
7866,pool_158,3000594668,175879.471627978
7867,pool_158,3000598795,140079.857622688
7868,pool_158,3000599094,41829.6938630136
7869,pool_158,3000599420,54004.6827861918
7870,pool_158,3000600297,168761.442752055
7871,pool_158,3000600427,177826.637424658
7872,pool_158,3000601334,118172.654609191
7873,pool_158,3000601338,103962.905753425
7874,pool_158,3000601406,118900.787673699
7875,pool_158,3000602327,63930.5781663697
7876,pool_158,3000602872,151021.337876712
7877,pool_158,3000607331,180702.902792096
7878,pool_158,3200061340,166173.249108468
7879,pool_158,3800033467,103148.313945205
7880,pool_158,600127175,149010.592581261
7881,pool_158,600129926,82733.9907354179
7882,pool_158,600132383,108344.212372603
7883,pool_158,600134831,161997.855523869
7884,pool_158,600135425,110066.191096883
7885,pool_158,600135579,172549.274941112
7886,pool_158,600136899,115482.890458356
7887,pool_158,600137035,158744.052069795
7888,pool_158,600137263,114735.304934232
7889,pool_158,600139104,98577.5655978086
7890,pool_158,600139178,134234.402534795
7891,pool_158,600140055,143392.771862816
7892,pool_158,600140870,145481.723255753
7893,pool_158,600142106,123320.538338937
7894,pool_158,600142301,123493.68629333
7895,pool_158,600142494,156339.235868383
7896,pool_158,600142695,108373.621151321
7897,pool_158,600142697,108373.621151321
7898,pool_158,600144692,101302.91961863
7899,pool_158,600144970,89871.1385258092
7900,pool_158,600145377,164495.942663014
7901,pool_158,600145599,159124.413651781
7902,pool_158,600145880,153989.754980551
7903,pool_158,600145883,137669.369506505
7904,pool_158,600146868,149157.040094465
7905,pool_159,103397099,173037.313108093
7906,pool_159,103407768,174520.795280308
7907,pool_159,103408023,84414.5389882246
7908,pool_159,103408926,84838.1512020674
7909,pool_159,103409533,133124.257663679
7910,pool_159,103430210,131494.27212292
7911,pool_159,103442632,174437.18529084
7912,pool_159,103446994,154201.875102505
7913,pool_159,103453198,123481.10578129
7914,pool_159,103454144,167262.370027101
7915,pool_159,103456724,176857.267398342
7916,pool_159,103457542,103440.762277662
7917,pool_159,103457634,169531.821420981
7918,pool_159,103459345,125435.598973874
7919,pool_159,103461803,168221.308329932
7920,pool_159,103462475,127829.866455289
7921,pool_159,103463167,116130.341068323
7922,pool_159,103464258,105133.629958845
7923,pool_159,103465102,130194.095479261
7924,pool_159,103469757,117476.559198952
7925,pool_159,103471444,131947.326578567
7926,pool_159,103472151,177063.370108284
7927,pool_159,103475066,155275.004158159
7928,pool_159,103478511,164609.99972325
7929,pool_159,103483101,111528.019492953
7930,pool_159,103484699,104001.025451996
7931,pool_159,103485074,143054.153532732
7932,pool_159,103486433,102500.717739573
7933,pool_159,103488148,175501.751429531
7934,pool_159,103490453,162010.55972325
7935,pool_159,103491258,122583.126895611
7936,pool_159,103492468,138213.069383579
7937,pool_159,103493454,101949.719364702
7938,pool_159,103493570,164321.658349068
7939,pool_159,103494759,87965.8187943375
7940,pool_159,103497144,172132.39845459
7941,pool_159,103498033,169469.16171218
7942,pool_159,103498270,142786.35077609
7943,pool_159,103499793,143121.333251193
7944,pool_159,103500035,128183.022596289
7945,pool_159,103501420,84661.0257014703
7946,pool_159,103503664,155328.752766891
7947,pool_159,3000181967,50736.8375867339
7948,pool_159,3000225522,115772.131969589
7949,pool_159,3000475635,56402.9469718192
7950,pool_159,3000509999,167008.078056326
7951,pool_159,3000526293,91551.759702832
7952,pool_159,3000540141,96972.3517334167
7953,pool_159,3000545766,154769.22959873
7954,pool_159,3000549346,122140.957696938
7955,pool_159,3000550244,136889.148936131
7956,pool_159,3000557767,80672.0426636384
7957,pool_159,3000560076,111680.416559358
7958,pool_159,3000575300,121532.424821057
7959,pool_159,3000578197,131167.46284747
7960,pool_159,3000578547,64736.0745683216
7961,pool_159,3000578613,128982.405115209
7962,pool_159,3000583150,131303.873938935
7963,pool_159,3000583534,136897.75051084
7964,pool_159,3000584269,144778.286534698
7965,pool_159,3000585017,134052.98916625
7966,pool_159,3000585333,95475.3989870329
7967,pool_159,3000585459,173111.856062075
7968,pool_159,3000585900,116325.073953543
7969,pool_159,3000587351,140194.299897228
7970,pool_159,3000589355,123836.059824459
7971,pool_159,3000590186,159592.499769911
7972,pool_159,3000590834,151269.706314927
7973,pool_159,3000591184,121022.11523878
7974,pool_159,3000593179,157754.425980357
7975,pool_159,3000593792,149337.016670529
7976,pool_159,3000594668,175694.257259241
7977,pool_159,3000598795,139966.142033727
7978,pool_159,3000599094,41690.8330280728
7979,pool_159,3000599420,53826.996386672
7980,pool_159,3000600297,169075.004251803
7981,pool_159,3000600427,177892.505349395
7982,pool_159,3000601334,118086.274457707
7983,pool_159,3000601338,103689.538753272
7984,pool_159,3000601406,118596.01287352
7985,pool_159,3000602327,63746.0648094994
7986,pool_159,3000602872,151069.640876484
7987,pool_159,3000607331,180757.035601553
7988,pool_159,3200061340,166549.826234017
7989,pool_159,3800033467,102871.270945053
7990,pool_159,600129926,82328.1462783459
7991,pool_159,600132383,108430.307722443
7992,pool_159,600135579,172122.20850443
7993,pool_159,600137263,114657.523193328
7994,pool_159,600139178,133821.843104645
7995,pool_159,600140870,145334.729590839
7996,pool_159,600142695,108117.222030661
7997,pool_159,600142697,108117.222030661
7998,pool_159,600144692,101157.989726172
7999,pool_159,600144970,89513.4412539772
8000,pool_159,600145377,164671.71986277
8001,pool_159,600145599,158898.980691548
8002,pool_159,600145880,153618.903929713
8003,pool_159,600145883,137335.956206741
8004,pool_159,600146632,129324.980894445
8005,pool_159,600146868,148860.286290412
8006,pool_16,103382190,100987.148912671
8007,pool_16,103399426,155358.523517465
8008,pool_16,103421876,143631.919119862
8009,pool_16,103427701,154204.144006849
8010,pool_16,103430997,118492.105199999
8011,pool_16,103434176,139631.300148493
8012,pool_16,103441799,218728.59425976
8013,pool_16,103443046,124686.741567124
8014,pool_16,103448425,310192.73021404
8015,pool_16,103449725,205040.412446575
8016,pool_16,103450595,126995.053712328
8017,pool_16,103451345,180333.41280822
8018,pool_16,103455186,249182.005067396
8019,pool_16,103462379,103917.885958904
8020,pool_16,103463329,169266.411755137
8021,pool_16,103463697,187229.126041096
8022,pool_16,103465364,228893.62024767
8023,pool_16,103474691,216700.600827944
8024,pool_16,103478577,137550.471382191
8025,pool_16,103479649,267445.179164384
8026,pool_16,103488238,135787.708944657
8027,pool_16,103496215,178190.877315069
8028,pool_16,103502414,132876.662842191
8029,pool_16,3000560505,185441.476910549
8030,pool_16,3000582858,297908.643949623
8031,pool_16,3000583211,86207.5966150688
8032,pool_16,3000585239,174512.285496301
8033,pool_16,3000595464,249288.16325274
8034,pool_16,3000602950,80327.9253917808
8035,pool_16,600143860,654886.932791094
8036,pool_16,600144175,267263.447134416
8037,pool_16,600144275,229604.85489041
8038,pool_16,600144845,561872.602657534
8039,pool_16,600145877,486059.243328766
8040,pool_160,103397099,172905.855549145
8041,pool_160,103407768,174286.543623178
8042,pool_160,103408023,84305.1218297326
8043,pool_160,103408926,84944.9422192602
8044,pool_160,103409533,133028.012841699
8045,pool_160,103430210,131648.56411852
8046,pool_160,103442632,174192.053328767
8047,pool_160,103446994,154405.582646917
8048,pool_160,103453198,123462.29061589
8049,pool_160,103454144,167101.325169864
8050,pool_160,103456724,176918.528533479
8051,pool_160,103457542,103524.024684794
8052,pool_160,103457634,169361.148669864
8053,pool_160,103459345,125410.211937534
8054,pool_160,103461803,167975.629290903
8055,pool_160,103462475,127803.051643835
8056,pool_160,103463167,116111.868387945
8057,pool_160,103464258,105094.847623561
8058,pool_160,103465102,130218.546335616
8059,pool_160,103469757,117497.36609668
8060,pool_160,103471444,131978.745650137
8061,pool_160,103472151,176950.984648764
8062,pool_160,103475066,155219.716151288
8063,pool_160,103478511,164329.274104109
8064,pool_160,103483101,111556.530912329
8065,pool_160,103484699,104022.773968767
8066,pool_160,103485074,142589.013133665
8067,pool_160,103486433,102462.243917808
8068,pool_160,103488148,175464.157138355
8069,pool_160,103490453,161860.026104109
8070,pool_160,103491258,122387.047136815
8071,pool_160,103492468,138334.972898712
8072,pool_160,103493454,101839.307616438
8073,pool_160,103493570,164211.13023452
8074,pool_160,103494759,88057.2883852054
8075,pool_160,103497144,172021.125013918
8076,pool_160,103498033,169606.589388275
8077,pool_160,103498270,142850.92354389
8078,pool_160,103499793,143485.319717809
8079,pool_160,103500035,128157.389143835
8080,pool_160,103501420,84914.5789517812
8081,pool_160,103503664,155343.907576987
8082,pool_160,3000181967,50195.5632999399
8083,pool_160,3000225522,115928.548703561
8084,pool_160,3000475635,56373.4591027399
8085,pool_160,3000509999,166923.16221452
8086,pool_160,3000526293,91381.9080712331
8087,pool_160,3000540141,96920.350703767
8088,pool_160,3000545766,154803.845721917
8089,pool_160,3000549346,122003.517191506
8090,pool_160,3000550244,137173.598142934
8091,pool_160,3000557767,80863.5704737771
8092,pool_160,3000560076,111600.067726027
8093,pool_160,3000575300,121615.65803561
8094,pool_160,3000578197,131660.703846575
8095,pool_160,3000578547,64612.6531740408
8096,pool_160,3000578613,129561.604424657
8097,pool_160,3000583150,130729.424436033
8098,pool_160,3000583534,136698.832268424
8099,pool_160,3000584269,144862.212623528
8100,pool_160,3000585017,134080.924950054
8101,pool_160,3000585333,95427.4221238355
8102,pool_160,3000585459,172933.94106178
8103,pool_160,3000585900,116089.529819178
8104,pool_160,3000587351,139652.770040368
8105,pool_160,3000589355,123792.276597123
8106,pool_160,3000590186,159430.051590905
8107,pool_160,3000590834,151306.605577397
8108,pool_160,3000591184,120940.677953767
8109,pool_160,3000593179,157589.499184932
8110,pool_160,3000593792,149348.0268
8111,pool_160,3000594668,175096.085303826
8112,pool_160,3000598795,140156.037971302
8113,pool_160,3000599094,41488.402739726
8114,pool_160,3000599420,53898.3381961644
8115,pool_160,3000600297,169113.234723287
8116,pool_160,3000600427,177639.584506849
8117,pool_160,3000601334,118035.776060425
8118,pool_160,3000601338,103615.754931507
8119,pool_160,3000601406,118519.575526027
8120,pool_160,3000602327,63812.5623676029
8121,pool_160,3000602872,151400.14360274
8122,pool_160,3000607331,180815.640183322
8123,pool_160,3200061340,166577.693921631
8124,pool_160,3800033467,102797.76109589
8125,pool_160,600129926,82317.9770953423
8126,pool_160,600132383,108215.578380822
8127,pool_160,600135579,171127.186093699
8128,pool_160,600137263,114536.676162363
8129,pool_160,600139178,133884.003418356
8130,pool_160,600140870,145210.243686028
8131,pool_160,600142695,108038.881971575
8132,pool_160,600142697,108038.881971575
8133,pool_160,600144692,100932.813005041
8134,pool_160,600144970,89237.9054728771
8135,pool_160,600145377,164315.914104109
8136,pool_160,600145599,158702.264094247
8137,pool_160,600145880,153943.756841194
8138,pool_160,600145883,137626.656660921
8139,pool_160,600146632,129221.465278137
8140,pool_160,600146868,148618.719307726
8141,pool_161,103408023,84084.0576628267
8142,pool_161,103419001,63683.6851590408
8143,pool_161,103442829,169355.134187362
8144,pool_161,103464258,104241.708087945
8145,pool_161,103465102,128753.189229453
8146,pool_161,103465140,103697.753027397
8147,pool_161,103468052,104926.80260274
8148,pool_161,103475621,105801.80260274
8149,pool_161,103477892,105251.428850411
8150,pool_161,103485074,142747.65250952
8151,pool_161,103494759,87624.6013081504
8152,pool_161,103498270,142157.710400986
8153,pool_161,103499793,142576.152139726
8154,pool_161,3000181967,50772.2898762843
8155,pool_161,3000526293,91005.9771364383
8156,pool_161,3000538865,75527.1045047786
8157,pool_161,3000540141,96686.9706335618
8158,pool_161,3000541611,175033.342337001
8159,pool_161,3000550244,136403.072419935
8160,pool_161,3000557767,80644.4889411988
8161,pool_161,3000558446,119499.542874657
8162,pool_161,3000565728,44883.6454393423
8163,pool_161,3000574763,133259.905893617
8164,pool_161,3000578547,64530.2598850479
8165,pool_161,3000583150,131106.142336439
8166,pool_161,3000585333,94592.2159073969
8167,pool_161,3000585900,115948.849589041
8168,pool_161,3000587351,139809.558152826
8169,pool_161,3000590400,114153.334417808
8170,pool_161,3000593331,143860.628258076
8171,pool_161,3000594610,166397.705621918
8172,pool_161,3000594668,175221.647669778
8173,pool_161,3000599094,41460.6438630136
8174,pool_161,3000601334,117397.117564891
8175,pool_161,3000602327,63361.7798538697
8176,pool_161,3000607331,178643.549263346
8177,pool_161,600127175,147320.653581261
8178,pool_161,600129926,82201.3603069179
8179,pool_161,600135425,109095.257451884
8180,pool_161,600135579,171918.028756712
8181,pool_161,600136899,114736.529348356
8182,pool_161,600139178,132712.041284795
8183,pool_161,600142106,121923.270338937
8184,pool_161,600142301,123043.346027631
8185,pool_161,600142695,107969.469630821
8186,pool_161,600142697,107969.469630821
8187,pool_161,600144380,160834.936660855
8188,pool_161,600144970,89536.27012311
8189,pool_161,600145880,152608.649939301
8190,pool_161,600145883,136434.638921505
8191,pool_162,103408023,83878.8188365245
8192,pool_162,103464258,104192.552458845
8193,pool_162,103465102,128718.939229261
8194,pool_162,103485074,142591.913307732
8195,pool_162,103494759,87186.2006693375
8196,pool_162,103498270,141862.99441609
8197,pool_162,103499793,142187.302251193
8198,pool_162,3000181967,50574.7221529839
8199,pool_162,3000526293,90964.654502832
8200,pool_162,3000540141,96657.5644834167
8201,pool_162,3000550244,136442.312543558
8202,pool_162,3000557767,80411.7235485384
8203,pool_162,3000578547,64318.7628608216
8204,pool_162,3000583150,130885.253286135
8205,pool_162,3000585333,94626.5839870329
8206,pool_162,3000585900,115953.956353543
8207,pool_162,3000587351,139745.728065978
8208,pool_162,3000594668,175127.954996491
8209,pool_162,3000599094,41321.7830280728
8210,pool_162,3000601334,117323.704862707
8211,pool_162,3000602327,63177.2664969994
8212,pool_162,3000607331,178697.682072803
8213,pool_162,600129926,81804.4217533459
8214,pool_162,600135579,171578.78630443
8215,pool_162,600139178,132299.481854645
8216,pool_162,600142695,107769.299280661
8217,pool_162,600142697,107769.299280661
8218,pool_162,600144970,89225.1624039772
8219,pool_162,600145880,152237.798888463
8220,pool_162,600145883,136101.225621741
8221,pool_163,103408023,83863.0411907326
8222,pool_163,103442829,169208.251758904
8223,pool_163,103464258,104188.322623562
8224,pool_163,103465102,128785.733835616
8225,pool_163,103468052,104931.102821918
8226,pool_163,103477892,105190.121623288
8227,pool_163,103485074,142527.615696165
8228,pool_163,103494759,87306.2946352054
8229,pool_163,103498270,142052.21714389
8230,pool_163,103499793,142671.394717809
8231,pool_163,3000181967,50360.5078218149
8232,pool_163,3000526293,90875.0500712331
8233,pool_163,3000538865,75587.0315732055
8234,pool_163,3000540141,96716.943828767
8235,pool_163,3000550244,136791.412815686
8236,pool_163,3000557767,80711.4449810271
8237,pool_163,3000558446,119826.992379452
8238,pool_163,3000565728,44582.9041731509
8239,pool_163,3000574763,133222.727167671
8240,pool_163,3000578547,64279.5431490408
8241,pool_163,3000583150,130729.534980033
8242,pool_163,3000585333,94609.7721238355
8243,pool_163,3000585900,115979.377819178
8244,pool_163,3000587351,139588.923805993
8245,pool_163,3000594610,166072.391561643
8246,pool_163,3000594668,175061.242046951
8247,pool_163,3000599094,41132.902739726
8248,pool_163,3000601334,117358.920035425
8249,pool_163,3000602327,63264.6479926029
8250,pool_163,3000607331,178815.399545822
8251,pool_163,600129926,81898.5123453423
8252,pool_163,600135579,171237.107093699
8253,pool_163,600139178,132405.340918356
8254,pool_163,600142695,107886.828846575
8255,pool_163,600142697,107886.828846575
8256,pool_163,600144232,140274.249809589
8257,pool_163,600144380,160705.037106849
8258,pool_163,600144970,89218.1129728771
8259,pool_163,600145880,152613.360303694
8260,pool_163,600145883,136437.260310921
8261,pool_164,103379882,69458.3399472606
8262,pool_164,103389760,123784.065813698
8263,pool_164,103397273,161244.001676027
8264,pool_164,103411620,62642.0329068492
8265,pool_164,103414203,64292.0329068492
8266,pool_164,103418685,63842.0329068492
8267,pool_164,103419001,63499.5175890414
8268,pool_164,103420768,90440.2663986574
8269,pool_164,103422728,174071.342550513
8270,pool_164,103427889,66578.1684339725
8271,pool_164,103429157,104278.388178082
8272,pool_164,103430384,151383.427961302
8273,pool_164,103431370,116511.794759452
8274,pool_164,103442782,163616.38720315
8275,pool_164,103442829,168848.673369864
8276,pool_164,103447127,183143.429311644
8277,pool_164,103448949,157338.831346959
8278,pool_164,103454733,170203.090493835
8279,pool_164,103456771,135716.336867945
8280,pool_164,103467910,168174.439713494
8281,pool_164,103468052,104461.05260274
8282,pool_164,103473472,128707.747129972
8283,pool_164,103475621,105336.05260274
8284,pool_164,103477892,105330.599890411
8285,pool_164,103481642,144538.607922191
8286,pool_164,103489841,159683.188721405
8287,pool_164,103501763,110364.433760959
8288,pool_164,3000538865,75300.1179747536
8289,pool_164,3000541611,173886.165587001
8290,pool_164,3000558446,118958.108499657
8291,pool_164,3000565728,44684.3044393423
8292,pool_164,3000567856,172969.580953543
8293,pool_164,3000574763,132381.246393617
8294,pool_164,3000575529,98322.5547978562
8295,pool_164,3000594610,165304.505621918
8296,pool_164,3000596353,166157.947913643
8297,pool_164,3000601399,125245.343537877
8298,pool_164,3200058459,105409.960664953
8299,pool_164,3200064540,157002.724049315
8300,pool_164,600129123,121282.648391727
8301,pool_164,600143806,176852.64692668
8302,pool_164,600144380,160359.170438357
8303,pool_164,600146548,87916.5676590045
8304,pool_164,600147905,129684.34912273
8305,pool_165,103379882,69296.2272280824
8306,pool_165,103389760,124134.70850959
8307,pool_165,103397273,161836.60515822
8308,pool_165,103411620,62721.7442547948
8309,pool_165,103414203,64206.8762547948
8310,pool_165,103418685,63807.9302547948
8311,pool_165,103420768,90572.3876992606
8312,pool_165,103422728,174782.14009161
8313,pool_165,103427889,66592.4690717811
8314,pool_165,103429157,104598.580424658
8315,pool_165,103430384,151647.404115411
8316,pool_165,103431370,116590.574875617
8317,pool_165,103442782,164285.249775205
8318,pool_165,103442829,168780.233508904
8319,pool_165,103447127,183601.913243151
8320,pool_165,103448949,157876.139055672
8321,pool_165,103454733,170491.793200686
8322,pool_165,103456771,135823.144543562
8323,pool_165,103467910,168744.790542945
8324,pool_165,103468052,104467.977821918
8325,pool_165,103473472,128930.083479781
8326,pool_165,103477892,105450.234123288
8327,pool_165,103481642,144850.554977534
8328,pool_165,103489841,160052.429558733
8329,pool_165,103501763,110751.870137671
8330,pool_165,3000538865,75378.5628257055
8331,pool_165,3000558446,119288.609566952
8332,pool_165,3000565728,44384.6866731509
8333,pool_165,3000567856,173456.873500184
8334,pool_165,3000574763,132347.443417671
8335,pool_165,3000575529,98468.2222758902
8336,pool_165,3000594610,164983.391561643
8337,pool_165,3000596353,166776.224767123
8338,pool_165,3000601399,125677.721417466
8339,pool_165,3200058459,105453.317520795
8340,pool_165,3200064540,157181.315413698
8341,pool_165,600143806,177378.063413836
8342,pool_165,600144232,139649.031059589
8343,pool_165,600144380,160301.843356849
8344,pool_165,600146548,88198.8206433148
8345,pool_165,600147572,152848.048491506
8346,pool_165,600147905,130052.262678585
8347,pool_166,103379882,68982.1336972605
8348,pool_166,103389760,123013.815813698
8349,pool_166,103397273,160249.095426027
8350,pool_166,103411620,62256.9079068492
8351,pool_166,103414203,63906.9079068492
8352,pool_166,103418685,63456.9079068492
8353,pool_166,103420768,89897.2401486574
8354,pool_166,103422728,172988.178488013
8355,pool_166,103427889,66167.3684339725
8356,pool_166,103429157,103636.513178082
8357,pool_166,103430384,150339.437336302
8358,pool_166,103431370,115792.894759452
8359,pool_166,103442782,162595.80595315
8360,pool_166,103447127,182020.148061644
8361,pool_166,103448949,156347.776346959
8362,pool_166,103454733,169143.996743835
8363,pool_166,103456771,134894.736867945
8364,pool_166,103467910,166976.597838494
8365,pool_166,103473472,127922.092129972
8366,pool_166,103481642,143665.657922192
8367,pool_166,103489841,158556.777783905
8368,pool_166,103501763,109595.177510959
